DATE,AG,AL,C,CU,J,JM,L,M,MA,NI,P,PB,PP,Y,ZC,ZN
2016/8/9,0.000250644,-0.006207734,-0.004741739,-0.008237843,0.003005354,-0.015150367,-0.001894105,0.004358313,0.018536869,-0.007126024,0.017703537,-0.011069846,0.001015285,0.009414551,0.007156356,-0.011353408
2016/8/10,0.027604871,0.010389492,0.006830114,0.006601696,0.020557341,0.004654659,-0.01588872,0.014974422,-0.00637843,0.005016209,-0.00529252,0.001701581,-0.028774398,-0.00428601,0.010982525,0.02564901
2016/8/11,-0.007618928,-0.005192927,-0.002644419,0.001545719,-0.012235756,0.006465188,-0.001305003,-0.008390333,0.010734784,-0.009927037,-0.012716056,0.007872516,-0.004011139,-0.012158217,-0.001364197,-0.007116749
2016/8/12,-0.002244599,-0.002966519,0.005149447,0.00102372,-0.004977389,0.018147906,0.000759547,0.002594086,0.000379245,-0.002520791,0.018634121,-0.005064317,0.003840897,0.009965713,-0.003323038,-0.008306207
2016/8/15,-0.00928911,-0.004594816,0.013442702,-0.013158854,-0.026793408,-0.017486041,0.007146477,0.010188499,0.011013915,-0.026755709,0.028122607,-0.023300206,0.007208701,0.02188462,0.007566949,-0.021607361
2016/8/16,0.007568416,0.009523125,0.000659714,0.004311623,0.044714978,0.018971761,-0.006320843,0.002980528,-0.001982868,0.008081945,0.001030971,0.004479836,-0.008865385,0.005262746,-0.001451847,0.012446724
2016/8/17,-0.011958293,0.001024054,0.005555636,0.000234954,0.002438056,-0.005790098,-0.007849972,-0.002932103,-0.002308115,-0.003878891,0.011704753,0.001695227,-0.015584894,0.001054592,-0.017454393,-0.004681514
2016/8/18,0.005741512,0.021473668,-0.006984548,0.003928469,-0.002689662,-0.018440308,0.01206506,-0.010424178,-0.003729217,0.003402028,0.000790799,0.021347506,0.013158122,0.005422339,-0.023828698,0.017262526
2016/8/19,-0.003431647,-0.004983405,-0.004947544,0.000345993,0.00160233,0.005188515,0.008112127,-0.008816694,-0.002128269,0.001373058,-0.000613164,0.009039085,0.002544395,3.35E-05,0.000818422,-0.002615425
2016/8/22,-0.037179374,-0.022079797,-0.000924509,-0.006841255,0.017219325,0.011714151,-0.012044672,0.005994584,-0.030580165,-0.011422158,-0.014272437,-0.006389491,-0.010066782,-0.009433293,0.000962037,-0.00636649
2016/8/23,0.006658733,0.004670051,-0.007524467,-0.000172106,0.013160109,0.01524475,0.020926644,-0.000258125,0.000628843,0.006261139,0.001418683,0.000559944,0.009128398,0.002688426,0.008659297,0.010272658
2016/8/24,-0.005436759,-0.000869818,-0.005101594,-0.012484133,-0.001124381,0.000837657,-0.004582808,-0.008259614,-0.000562593,-0.001346286,0.018013312,0.003462355,-0.009056124,0.007288583,-0.006521262,0.001118
2016/8/25,-0.01543597,-0.006831532,0.003283604,-0.007638722,-0.014454539,-0.00554029,0.001924434,-0.00490028,0.009967311,-0.030807543,-0.014009541,0.001063119,-0.005101512,-0.014300239,0.009355065,-0.005957059
2016/8/26,0.000948422,0.00241512,-0.003480845,0.001541365,-0.017991037,0.003939471,0.003124406,-0.016946048,-0.013931842,-0.001556498,-0.009844736,-0.001621495,-0.008891409,-0.007056893,0.000969214,0.024315701
2016/8/29,-0.004492599,-0.001841431,0.013201024,-0.000406702,-0.000964554,0.017348478,-0.033536585,0.000833326,-0.012625916,0.003080054,-0.002017817,-0.003801295,-0.02427862,-0.000605942,-0.00322835,0.001276359
2016/8/30,0.007503778,-0.004126415,-0.004990621,-0.004567731,0.003498576,0.011727228,-0.005529433,-0.00218035,0.002254847,-0.005006601,-0.001978332,-0.006824301,-0.002835889,0.002183051,0.015831817,-0.005593474
2016/8/31,0.000937984,-0.007743501,-0.007463505,0.000881496,-0.048859051,-0.025278243,0.004070595,-0.020639563,0.005615195,-0.001462318,-0.019067742,0.006273819,-0.006512361,-0.016489537,0.037078867,0.006601601
2016/9/1,0.001977327,-0.000388964,0.003187305,0.007016103,0.013190966,0.020125421,-0.007049789,0.00653516,0.011145758,0.01032188,-0.000381032,0.038330848,-0.007313638,-0.001011548,0.007321673,0.021231108
2016/9/2,0.008895144,0.006649929,0.001027693,0.002859149,0.026235583,0.028798377,-0.001010489,0.000907401,0.003616163,0.012514176,0.016099399,0.005654102,-0.009115608,0.002830211,0.004339632,0.0085844
2016/9/5,0.025597655,-0.019944475,-0.02018884,-0.00395,0.040594307,0.039797092,-0.00850064,-0.0045154,0.023389658,0.005220749,0.02261041,0.000967515,-0.004773893,0.010899259,0.022630422,-0.005604956
2016/9/6,0.00643444,0.003404772,0.002276081,0.001542379,0.000489128,0.009847807,0.020103891,0.005199456,0.011793636,0.010104277,0.003847508,-0.006042475,0.020716511,0.008870675,0.002368303,-0.006358796
2016/9/7,0.016423493,-0.00013746,0.003319738,0.004973962,-0.065533818,-0.044341015,0.003476501,0.019378244,-0.005006884,-0.001443802,-0.007938091,-0.012549457,0.000149807,-0.005215964,-0.035677212,-0.002596426
2016/9/8,-0.000887226,-0.001909682,0.002076616,-0.004748001,0.015415794,0.006472809,0.015654197,0.009181085,0.005508938,0.000823964,-0.001595369,-0.006360421,-0.00425902,0.001842293,0.018439331,-0.010367688
2016/9/9,-0.013746729,0.004445891,-0.000302528,0.001646472,-0.01904041,-0.008951498,-0.002636219,-0.005956002,-0.005708724,0.004188439,0.01399617,0.000594848,-0.01111431,0.007300061,-0.024952043,0.005699215
2016/9/12,-0.023586525,-0.006749111,-0.004158772,-0.012590513,-0.035404938,-0.040518803,-0.026478294,0.001053197,0.004875236,-0.032158544,-0.021235077,-0.025356619,-0.014580705,-0.018225494,-0.014666423,-0.023450273
2016/9/13,0.007621275,0.003179506,0.014818682,0.011832225,-0.010392302,-0.012499576,0.000164338,-0.006197963,0.000218827,0.007769105,0.012062549,0.016789754,-0.002385407,0.005358738,0.008061936,0.002554512
2016/9/14,-0.003535118,-0.012663882,-0.004902594,0.003105243,-0.002954611,0.015620598,-0.000322202,-0.014072287,0.003859248,-0.013033377,-0.036537938,0.002435359,-0.005113345,-0.024101632,0.003538573,-0.011145751
2016/9/19,0.00430318,0.00088032,0.009640658,0.01381209,0.019761876,0.028804825,-0.003331603,0.027783313,0.023692246,0.008742128,0.024849473,0.012203544,-0.002469528,0.016417128,0.035608895,-0.003238031
2016/9/20,0.004362982,0.011765129,-0.000197971,0.001359525,0.027355101,0.039091108,-0.00216754,-0.001174645,-0.000773922,0.022639671,0.034030564,0.014938071,0.003927004,0.027803251,0.019987026,0.022661927
2016/9/21,0.009893093,0.004460197,-0.018831011,0.001143183,0.029863179,0.00521281,-0.001598203,0.004271437,-0.012702394,-0.001083465,0.004551146,0.009736498,0.004326428,-0.00403302,-0.010985863,0.001023213
2016/9/22,0.00929587,0.01128443,-0.001337932,0.00917456,-0.002183186,-0.010728135,-0.009498985,-0.01625292,-0.005726631,0.014688381,-0.001953164,-0.003662128,-0.007077767,0.00242594,-0.011834841,-0.00071699
2016/9/23,0.002130757,0.012243737,-0.007690697,0.005635779,0.025140882,0.022879398,-0.005188587,-0.00980974,-0.004988547,0.011336115,0.005257062,-0.003013632,-0.005939069,0.00359668,0.015892238,0.002099824
2016/9/26,-0.011701081,-0.008725742,-0.002152967,-0.002755304,0.018528822,0.021018519,0.000434856,-0.012391235,-0.004008361,-0.013828708,0.014398458,-0.004585064,-0.001962854,0.009426534,0.002439572,-0.015938263
2016/9/27,-0.001591285,0.005024661,-0.007753653,-0.002112557,-0.015135849,-0.002758853,0.005202269,-0.009147691,0.002227464,0.014878539,-0.010490712,0.021291326,0.014211611,-0.011284601,0.003797523,0.020242041
2016/9/28,-0.017624763,-0.001859289,-0.008799737,-0.0047183,0.004724652,0.010212188,0.002748975,0.002605479,0.014825495,-0.007267525,-0.016710447,-0.005729845,0.000326651,-0.010075966,-0.001236538,0.001180298
2016/9/29,0.002638666,0.005616205,-0.002343826,0.003952201,0.027423619,0.028656503,0.007761029,0.010743081,0.019432022,-0.002836613,-0.013659463,0.024701747,0.01903498,-0.004951037,0.027110611,0.007598483
2016/9/30,-0.00086403,-0.007195721,0.00331916,0.00143021,0.012394253,0.011642003,0.005033756,-0.002803877,-0.003908354,-0.005817426,-0.009900387,0.027934528,-0.001869938,0.004308968,-0.003599499,0.005080493
2016/10/10,-0.066314518,0.022725073,0.025136461,-0.001630209,0.01502006,0.009499316,0.039257393,-0.004847841,0.045741176,0.003375675,-0.005274735,0.020036105,0.036633352,0.004817518,-0.002790388,0.005931152
2016/10/11,0.008713568,0.008759388,-0.002434348,0.013245962,0.021895943,0.016976388,0.013954349,-0.000213014,0.019465589,0.014621447,0.013483485,0.005982214,0.010888317,0.017411018,0.008251221,-0.01171951
2016/10/12,-0.006937306,-0.003510425,0.001561337,-0.005412608,0.026356766,0.020401103,0.005473003,-0.011864393,0.006938286,-0.005847789,-0.004769409,-0.015619791,0.00191939,-0.006772018,0.000353546,-0.020091819
2016/10/13,0.001378867,0.007334381,0.00328559,-0.008000469,0.016482216,-0.00266791,-0.007203324,-0.014287378,-0.008171574,-0.012198248,-0.008370742,-0.0162283,-0.019299761,-0.011781348,0.024170136,-0.002465104
2016/10/14,-0.002569675,0.007397454,0.007485793,-0.006806586,0.024772483,0.048606484,0.002199943,0.014130512,-0.000451044,0.00317957,0.009792174,0.004786032,-0.00143337,0.010454665,0.012228868,0.003911171
2016/10/17,0.00135342,-0.012954902,-0.000349658,-0.001732098,0.020903052,0.03953495,-0.004537722,0.006064675,0.010784894,0.003109875,0.039573127,0.003666131,0.011250849,0.036901108,0.039091564,0.008915294
2016/10/18,0.011721142,0.004952098,0.007739106,0.00215964,0.007511039,0.020170767,0.027184774,0.009480784,0.009736315,-0.001505545,0.022263285,0.006021361,0.029364309,0.000693687,-0.00566806,0.012609225
2016/10/19,-0.001879246,-0.01732675,0.002226984,-0.005361562,0.025739755,0.039454709,-0.003134746,-0.010359552,-0.001299653,-0.011900895,-0.004592329,-0.011622913,0.007091313,0.008907032,-0.000794,-0.003142912
2016/10/20,0.005227092,-0.001064125,0.01500146,0.003278562,0.007964825,-0.011799423,-0.002597515,0.014831231,-0.009421513,0.000565971,-0.006197043,0.001758592,-0.007689002,-0.007433907,0.011680432,0.006574875
2016/10/21,-0.010515503,0.003465075,-0.002959466,-0.003757463,0.011618445,0.016170378,0.005133731,-0.003785827,-0.006235591,-0.016308173,-0.011632694,0.022600225,0.007785675,-0.008513171,0.019085511,-0.003965719
2016/10/24,0.007539595,0.021053484,0.005676728,0.004529043,0.017085972,0.0065247,0.013448929,0.011875934,0.007154505,0.012642151,0.037331389,-0.000663964,0.015062933,0.022091333,0.038368115,-0.001727496
2016/10/25,0.006915941,0.029252842,-0.015318705,0.017226197,0.05242935,0.044697324,0.006234746,-0.0062335,0.018947759,0.013217219,-0.004573078,0.038259562,0.031133129,-0.000135132,0.026713054,0.045440924
2016/10/26,0.006246439,0.01683606,0.021671608,-0.006202352,0.012217669,-0.017791036,-0.005599359,0.016510199,0.016282044,-0.005080696,0.024605169,-0.007768361,-0.009136184,0.014298397,-0.020395455,-0.006181509
2016/10/27,-0.004259547,-0.007231921,0.013553346,0.001463832,-0.01658143,-0.025685153,-0.006990865,0.01458957,-0.005069856,-0.000800485,-0.01681574,0.000747874,-0.009160801,-0.01393609,-0.029399154,-0.000767114
2016/10/28,0.000772572,0.021203573,-0.004180011,0.011930814,0.049299166,0.050501978,0.032339799,-0.003691619,0.023041702,0.019679983,0.012256331,0.012745805,0.038400333,0.007042127,0.030249817,0.011935523
2016/10/31,0.006815534,0.012187567,-0.004270221,0.003505876,0.031990963,-0.000226046,0.016901231,-0.017438116,0.039344766,0.016667892,-0.011386007,0.000399633,0.037226726,-0.007934124,0.001736251,0.012025961
2016/11/1,0.006047201,0.000583194,-0.002841587,0.008872484,-0.018464172,0.005591383,0.005612594,-0.002943647,-0.009762382,-0.004428973,-0.01361713,0.008392019,-0.006243936,-0.005957884,0.004423577,0.02348674
2016/11/2,0.022290178,-0.036502286,-8.61E-05,-0.003963097,-0.002406354,-0.006823831,-0.01586745,-0.027075893,-0.02371865,-0.014897267,-0.006652695,-0.014270924,-0.028437939,-0.006757281,0.009770316,-0.019393132
2016/11/3,-0.005219559,0.011934858,0.006351502,0.010185005,0.017930904,0.023826331,0.009231601,0.002274038,0.012109584,0.011929176,0.004048836,0.016801672,0.008282619,-0.000691441,-0.003884679,0.013103527
2016/11/4,-0.013296869,-0.011406236,-0.008233799,0.003503642,0.053076506,0.051137922,-0.017995405,-0.004729246,-0.026583066,-0.004119651,0.001823608,0.002525555,-0.026792785,-0.006859523,0.033926373,0.005666531
2016/11/7,0.001871224,0.00627418,0.013190925,0.031974943,0.04630628,0.074890181,-0.007206963,0.01604911,0.024909362,0.060038784,0.017722034,0.018820688,4.73E-05,0.013820917,0.017723849,0.016304072
2016/11/8,0.007703517,0.001395548,0.01988767,0.001871783,-0.019921207,-0.059809337,0.01941019,0.009667169,-0.012280945,0.02313348,0.023896682,-0.017478784,0.031042789,0.013104927,-0.055168018,-0.01041528
2016/11/9,0.030914543,0.008086455,0.004815569,0.028365878,0.095463595,0.096559336,0.024246318,0.00059202,0.017131182,0.011022613,-0.014498658,0.000217261,0.031523644,-0.012968673,0.02582954,-0.00163396
2016/11/10,0.005401787,0.039197615,0.024808736,0.055480736,-0.026478647,-0.039791144,0.003427044,0.031044607,-0.005268925,0.052298158,0.01606437,0.041431548,0.010970567,0.010058822,-0.041447108,0.051143235
2016/11/11,0.012659094,0.004040281,0.014562041,0.064301634,0.020070327,0.045076058,0.006700761,0.000389822,0.027608978,0.006276687,0.019481082,0.002643264,0.021344115,0.011104722,0.031995057,0.002777357
2016/11/14,-0.069562784,0.010518611,-0.008342835,-0.026306584,0.016072285,0.046410189,-0.041797014,-0.045490902,-0.05189492,-0.045624265,-0.052974794,0.014173133,-0.047821418,-0.03919134,0.011839451,0.01665302
2016/11/15,0.000740088,-0.035524138,-0.007450933,-0.040205393,-0.094668609,-0.082005956,-0.018550882,0.004396711,-0.016187651,-0.01059409,-0.0057865,0.010291613,-0.012454045,0.005379614,-0.038339054,-0.005405729
2016/11/16,0.005309627,-0.012638567,-0.00317588,0.020662008,0.044902027,0.0380049,-0.009299532,0.015627002,0.01823112,0.02068798,0.029000338,0.025724134,-0.011689706,0.014674255,0.00582118,0.00513614
2016/11/17,-0.004036889,-0.01021189,-0.006201565,-0.020050263,-0.004255787,-0.008417445,-0.00702027,-0.001883191,0.03720783,-0.013429086,-0.002294057,-0.027719484,-0.004407026,-0.00328959,-0.035529621,-0.032058878
2016/11/18,-0.008218833,0.013237183,-0.008950756,0.012547156,-0.02246517,-0.051046775,-0.025147354,-0.002643654,-0.006962759,-0.004926079,-0.008596542,0.001983744,-0.024040982,-0.003449922,-0.030568499,0.015622819
2016/11/21,0.007754583,0.028346744,0.005640362,0.021404985,-0.001233126,-0.009744171,0.02031884,0.023209962,0.042751693,0.006916128,0.021764485,0.022900859,0.024424498,0.014053346,0.013408694,0.022046614
2016/11/22,0.009465666,0.008198598,0.010052915,0.024169579,0.073310868,0.066038122,0.019605404,0.019524514,0.010633743,0.022169073,-0.001266249,0.045693226,0.029118379,0.00395571,0.015394621,0.020322036
2016/11/23,-0.001082771,-0.006350204,-0.007920501,-0.009508478,-0.013247821,-0.024606177,-0.02118122,0.004344823,-0.005242976,-0.004032019,0.001868379,0.002794017,-0.019923917,0.001372987,-0.017144776,-0.009519446
2016/11/24,-0.006694361,0.002539483,-0.011419877,0.05329649,-0.010469558,0.004676955,-0.014531526,-0.006626905,-0.011002459,0.018415636,0.015755408,0.037045083,-0.004379083,0.031567289,0.002268539,0.045591718
2016/11/25,-0.001713391,-0.004586956,-0.015948338,-0.002315269,0.018300155,0.024772786,-0.000856363,0.000567378,-0.009583759,0.006928906,0.014437652,0.011572862,-0.008814219,0.016532225,-0.003198134,0.021506279
2016/11/28,0.022791426,0.01167058,0.006428782,0.028484616,0.02621486,0.004633329,0.027824615,0.025269296,0.02107648,0.026316994,0.003273945,0.070938147,0.020301911,0.005983901,0.002887776,0.059405245
2016/11/29,-0.00755401,-0.03774773,0.010745862,-0.055650785,-0.075180687,-0.076607119,-0.008449955,-0.011620686,-0.018670682,-0.045790395,-0.018358131,0.010766921,-0.021612007,-0.010513285,-0.028765976,-0.025848622
2016/11/30,-0.005344138,-0.020785101,-0.000960406,-0.014809883,-0.010051615,-0.009973597,-0.02577776,-0.011904756,-0.011200868,-0.034183264,-0.001089866,-0.053241084,-0.021748844,0.005165401,-0.029161811,-0.051136946
2016/12/1,-0.001442299,0.015901747,0.011047382,0.021298606,-0.008852438,-0.006312309,0.010821858,-0.001282909,0.011121163,0.018720642,0.006375505,0.020945952,0.023904091,0.001152164,0.033836508,0.015656683
2016/12/2,-0.000663553,-0.002804302,0.001811716,-0.009300252,-0.03169155,-0.022902156,0.016170797,-0.01360862,0.027948453,-0.005904247,0.016187265,-0.040616416,0.016050374,0.004286741,-0.006188557,-0.025897061
2016/12/5,0.005301458,-0.008857191,0.006562849,0.015633873,0.012923762,0.016737571,0.036649784,0.005803791,0.030003008,0.033237594,0.002480804,-0.003510562,0.042246532,-0.000881577,-0.014229211,0.015913255
2016/12/6,0.001618473,-0.002027834,-0.010487686,0.007175783,-0.006364324,-0.012164093,0.000435415,0.00366841,0.032156541,-0.001121306,-0.004072521,0.005511941,0.007762598,-0.003159304,-0.019812942,0.008770827
2016/12/7,-0.000342395,-0.00311427,0.002520565,0.013869934,0.039111593,0.022133953,0.023392307,0.005507921,0.036915236,0.015856454,0.010930877,0.035723842,0.042312085,0.006182853,0.023128082,0.018152075
2016/12/8,0.019822144,-0.002854726,-0.016749084,-0.02325786,-0.01590909,-0.012205304,0.002395624,-0.009174334,-0.006871419,-0.017047307,-0.018257224,-0.005216451,-0.005257697,-0.006760602,-0.00650737,-0.020027287
2016/12/9,-0.003332108,0.013643955,0.002338448,0.004424786,-0.028690587,-0.024151798,0.017324941,-0.0131839,0.010047235,0.000801078,-0.000202689,-0.013645555,0.020358594,-0.004818188,0.000299313,-0.010476904
2016/12/12,0.001896126,0.00871005,-0.011541119,-0.003213304,-0.015046398,-0.031651141,0.004976472,0.020879837,0.006665592,-0.00681103,0.007993618,-0.001760612,0.014686955,0.013802129,-0.004672055,-0.009589234
2016/12/13,0.007158612,-0.009895337,0.004748314,-0.006661451,0.01165298,0.005853494,0.004691739,0.005224571,0.002679947,0.015956953,-0.007835324,0.003886392,0.009343371,-0.006920452,-0.00217647,0.009763983
2016/12/14,-0.001303805,-0.018744409,-0.004512894,-0.008758953,-0.005025288,0.00434633,-0.009298554,-0.020816234,0.032332338,0.00339442,0.001106617,-0.003448142,0.013331963,-0.004784616,-0.011585903,-0.004572531
2016/12/15,-0.009247457,-0.002229005,0.010597581,0.006510098,0.016222537,0.008604713,-0.012156923,0.003119953,0.001902449,-0.001128302,0.019059964,0.011989001,-0.007238748,0.00688345,-7.56E-05,0.020134222
2016/12/16,-0.025385427,-0.006690323,0.006779049,-0.007312556,-0.012830836,-0.015812721,-0.006059269,0.000858964,-0.003036459,-0.008639816,-0.002554288,-0.044192858,-0.008124897,-5.27E-05,0.000107718,-0.013124618
2016/12/19,0.001061332,-0.020814079,-0.021043175,-0.017902065,-0.005627588,0.011960367,-0.012310591,0.000126741,-0.046521221,-0.019528679,-0.002647649,-0.054564933,-0.039767109,0.007763682,-0.013329678,-0.046692026
2016/12/20,-0.027438768,0.002551717,-0.009533083,-0.015543528,0.008556895,0.018734128,-0.01806049,-0.027102915,-0.004404673,-0.009241194,-0.024296783,-0.035440685,-0.021706301,-0.018100372,-0.006189132,-0.025952974
2016/12/21,0.009441022,0.013602479,-0.002998157,0.009533764,-0.00543283,-0.000465773,0.001822832,-0.004419981,-0.00145576,0.001385717,0.002043098,0.019542021,0.007402421,0.002557862,-0.002285589,0.015367513
2016/12/22,-0.012612154,-0.005679536,-0.010497128,-0.019454197,-0.056809332,-0.048164817,0.002709442,-0.008389776,-0.00239074,-0.027360043,-0.015314549,-0.020012169,-0.013476236,-0.016398199,-0.020808513,-0.022588274
2016/12/23,0.001261539,-0.005625851,0.015283744,0.015032248,-0.009208651,-0.008017357,-0.004685656,-0.002556336,-0.022630552,0.000609243,-0.014407383,0.009388503,-0.012712615,-0.012948329,-0.00910193,0.020469522
2016/12/26,-0.003827969,-0.004511386,0.009842932,-0.022333861,-0.05059505,-0.056491313,0.01959891,-0.012717681,0.002846253,-0.065706018,0.004348098,-0.046445205,0.019556445,-0.002714702,-0.013094743,-0.068324637
2016/12/27,0.014997743,0.01108857,-0.001187032,0.012371114,-0.008221965,-0.000404641,0.014375192,0.014036117,0.035601873,0.015827296,0.021509499,0.015090467,0.013596303,0.01777251,0.005941517,0.023314959
2016/12/28,0.00070539,-0.00918318,0.00255386,0.020397362,-0.007106528,-0.009841358,-0.004967921,0.009574979,0.001629947,0.003238382,-0.000221723,-0.003643966,0.002484051,0.000634709,-0.004223987,0.016409157
2016/12/29,0.011025938,0.004215609,-0.007328823,0.004292694,-0.010826995,0.000234455,0.003525532,-0.003062249,-0.002500115,0.006260911,-0.001889586,0.009711619,-0.002288459,0.000260828,-0.019470675,0.021783284
2016/12/30,0.005668372,0.005684885,0.002958497,-0.006954349,-0.034983366,-0.006730996,-0.028251945,-0.010552767,-0.041284682,-0.008750535,-0.005203578,-0.007548597,-0.040539411,-0.002037452,-0.008905304,-0.003880577
2017/1/3,-0.007600348,-0.015871895,0.001029205,0.005859387,-0.029241502,-0.046153616,-0.017309863,-0.010542756,-0.023373738,0.004820347,0.005802032,-0.012842486,-0.026367151,-0.00410715,-0.016255895,0.001421733
2017/1/4,0.012638947,0.003745155,0.008893185,-0.004830046,0.00540415,0.010112183,-0.002145631,0.006635311,0.000714263,-0.010152796,-0.01098255,0.01683739,-0.004373806,-0.009611554,0.007228617,0.0070196
2017/1/5,0.001767165,-0.006465529,-0.004216197,0.005465974,0.005633628,0.007624848,0.000665816,-0.001805058,-0.003387337,0.001657209,-0.006057835,0.011762428,0.002321003,-0.000875316,0.024126075,0.007631135
2017/1/6,-0.014858424,-0.005920444,-0.007459429,-0.009491795,0.01429858,0.011123003,-0.017561718,0.001607003,-0.005899965,-0.005208627,-0.011059767,0.001764686,-0.01319506,-0.010385972,-0.003206983,-0.006372236
2017/1/9,0.008198254,0.004250921,-0.004129415,0.008604036,0.036628091,0.030090846,0.027314627,-0.005844406,0.025582524,0.018398704,0.010761136,0.007214031,0.024081334,0.003598469,0.01557817,0.025942685
2017/1/10,0.004265993,0.022645201,-0.002743368,0.008630536,0.050359986,0.052360456,0.006943296,0.000717841,-0.001017183,0.008930364,0.00904963,0.038168129,-0.00622301,0.008075255,0.019420366,0.036442242
2017/1/11,0.008489657,0.013593337,0.003041644,0.022654981,-0.01248747,-0.014417507,-0.004896774,0.015912119,-0.008636029,0.007043462,0.01004004,0.001687802,7.08E-05,0.010302748,-0.001306304,-0.003138339
2017/1/12,-0.002689159,0.017529419,0.000299142,-0.003517436,0.013623614,-0.003649815,0.001645543,-0.00499616,0.018825398,-0.022149124,0.002578264,-0.009331199,0.017667679,-0.002355332,-0.004436028,-0.00247213
2017/1/13,-0.008607773,0.008407972,0.00370448,0.008882999,0.004633937,0.017416454,0.028485357,0.022649811,0.006168848,-0.003248763,-0.00068064,-0.001625867,0.015681937,0.000584917,0.000378493,-0.001540888
2017/1/16,0.007591235,0.000501102,0.009887917,0.011864593,0.070595203,0.042524875,0.016738826,0.012877672,0.040054172,0.011583219,0.007828064,0.016107051,0.03580594,0.009752606,0.029332628,0.017000393
2017/1/17,-0.002007078,-0.004577063,-0.002428255,-0.024135033,-0.090608647,-0.078617619,-0.013444237,0.004340321,-0.014028064,-0.013653632,-0.000604587,-0.029705939,-0.018890057,0.002679477,-0.055054389,-0.031611148
2017/1/18,0.001233866,0.001058046,0.025875089,-0.004453625,0.007423376,0.001004149,0.008952551,0.004609506,0.002821724,-0.001485651,-0.001418329,0.013143505,0.007506529,-0.000599712,-0.004348687,0.016132987
2017/1/19,-0.008674726,0.001704859,-0.000369542,0.002885204,0.001602972,0.009707945,-0.007811768,0.00933684,-0.01570066,-0.001868112,-0.001420503,-0.008821402,-0.015668328,-0.001449757,0.008028112,-0.004420193
2017/1/20,-0.000274526,-0.000980802,0.005836822,-0.014002498,-0.039585439,-0.04378032,0.012450336,-0.012172425,0.003573478,-0.036904553,-0.004180071,-0.022619223,0.009301184,-0.001305537,-0.008966932,-0.00731526
2017/1/23,0.006275066,0.02633678,0.004779202,0.01675814,-0.012110025,0.002486853,0.005924555,0.001942396,0.015890048,0.01181525,-0.003736659,0.041121087,0.017821891,-0.00350882,0.020429377,0.030101576
2017/1/24,-0.002630124,0.003219232,-0.00659112,0.005105755,0.036456757,0.028088323,-0.009069348,0.001701877,0.002238696,-0.003722735,0.018188877,-0.007446468,-0.006596528,0.013397268,0.026194886,-0.002732768
2017/1/25,-0.010221107,0.023179077,-0.003324927,0.012772459,-0.015051293,-0.01146738,0.016917542,-0.01947396,0.027596341,-0.009756587,-0.012269057,0.009520602,0.031577425,-0.011581249,0.006491741,0.003285228
2017/1/26,-0.012280025,-0.014506631,0.002921676,0.007054228,0.046325969,0.048615402,-0.013531306,0.010623056,-0.00238258,0.011255781,-0.013416139,0.016219501,-0.010164809,-0.006825212,0.00278124,0.016727639
2017/2/3,0.017425025,-0.005156328,0.009588435,-0.025024459,-0.069275262,-0.068017475,-0.002210881,-0.007604114,-0.004931966,0.026241809,-0.013504026,-0.028761993,-0.00740671,-0.011753357,-0.022815498,-0.024904963
2017/2/6,0.013351088,-0.009262639,0.016971826,-0.003236717,-0.032181907,-0.013922887,0.015079414,0.011583697,0.005403092,0.017712143,0.002019452,0.009150546,0.010635328,0.001100188,0.018308987,-0.009202027
2017/2/7,0.002942529,-0.001314747,-0.005188544,0.005465582,0.02254724,0.007894297,-0.007121687,-0.001168238,0.00508424,-0.0003371,-0.002878475,0.008548434,-0.008547133,-0.002961854,0.004610897,0.011474389
2017/2/8,0.000265685,0.007448568,0.008812912,0.017310971,0.003191029,0.009128075,-0.007134839,0.017203599,-0.000821148,0.00814889,0.015864797,0.02359346,-0.004656484,0.008693796,-0.000970762,0.012255107
2017/2/9,0.001682712,0.003018615,-8.92E-05,-0.004527718,-0.022841541,-0.035409825,0.000163524,-0.00156948,-0.005941093,-0.002838605,-0.007801498,-0.000721183,6.45E-05,-0.002727466,-0.012862658,0.002456806
2017/2/10,-0.004757993,0.0013178,0.001999572,0.0050162,0.035862812,0.024179074,0.002807559,0.011313616,0.00786352,0.002312848,0.012533988,0.009500987,0.00225665,0.010187146,0.011579467,0.020367184
2017/2/13,0.018997449,0.014903049,-9.53E-05,0.048865906,0.048380617,0.041351041,0.03411915,-0.004227538,0.034144835,0.027594732,-0.02230543,0.025063304,0.034073422,-0.012590397,-0.000307954,0.021938739
2017/2/14,0.000963746,0.027188636,-0.016512093,-0.000366175,0.011315297,0.016403418,-0.001443716,-0.009262231,0.019542363,0.012696129,-0.010861478,-0.003821169,0.002851762,-0.005770098,-0.007264157,-0.003933705
2017/2/15,-0.00321488,-0.004706053,-0.007235807,-0.026141012,-0.014554064,-0.008742647,-0.051328415,-0.006348198,-0.012713525,-0.004849487,0.004033374,-0.024487199,-0.036869105,0.000244109,0.007267323,-0.010196026
2017/2/16,0.00178025,0.0022187,0.006976717,-5.37E-05,-0.001686476,0.007398686,-0.011403668,0.00735302,-0.010340068,0.00690225,-0.01010363,-0.016982797,-0.024449709,-0.003539427,0.01673062,-0.013105642
2017/2/17,0.000255704,-0.020181217,-0.002305945,-0.006687882,0.026561964,0.010011811,-0.003102869,-0.01565732,0.001174543,0.003136879,-0.020647681,-0.01567915,-0.006753599,-0.015065848,0.008848751,-0.002385961
